Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
testBank,ISOLATED,Sub63,trace_366,0.7895,0.7692,-0.0202,WORSENED
testBank,ISOLATED,Sub63,trace_371,0.8125,0.7879,-0.0246,WORSENED
testBank,ISOLATED,Sub63,trace_375,0.8485,0.8235,-0.0250,WORSENED
testBank,ISOLATED,Sub63,trace_40,0.8333,0.8140,-0.0194,WORSENED
testBank,ISOLATED,Sub63,trace_394,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_396,0.8485,0.8235,-0.0250,WORSENED
testBank,ISOLATED,Sub63,trace_405,0.8718,0.8500,-0.0218,WORSENED
testBank,ISOLATED,Sub63,trace_406,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_411,0.8250,0.8049,-0.0201,WORSENED
testBank,ISOLATED,Sub63,trace_413,0.8947,0.8718,-0.0229,WORSENED
testBank,ISOLATED,Sub63,trace_414,0.6136,0.6000,-0.0136,WORSENED
testBank,ISOLATED,Sub63,trace_416,0.7750,0.7561,-0.0189,WORSENED
testBank,ISOLATED,Sub63,trace_417,0.7879,0.7647,-0.0232,WORSENED
testBank,ISOLATED,Sub63,trace_423,0.8605,0.8409,-0.0196,WORSENED
testBank,ISOLATED,Sub63,trace_426,0.8605,0.8409,-0.0196,WORSENED
testBank,ISOLATED,Sub63,trace_427,0.8200,0.8039,-0.0161,WORSENED
testBank,ISOLATED,Sub63,trace_432,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_433,0.7381,0.7209,-0.0172,WORSENED
testBank,ISOLATED,Sub63,trace_434,0.8857,0.8611,-0.0246,WORSENED
testBank,ISOLATED,Sub63,trace_435,0.8421,0.8205,-0.0216,WORSENED
testBank,ISOLATED,Sub63,trace_438,0.8125,0.7879,-0.0246,WORSENED
testBank,ISOLATED,Sub63,trace_447,0.8718,0.8500,-0.0218,WORSENED
testBank,ISOLATED,Sub63,trace_455,0.8250,0.8049,-0.0201,WORSENED
testBank,ISOLATED,Sub63,trace_460,0.7273,0.7059,-0.0214,WORSENED
testBank,ISOLATED,Sub63,trace_462,0.8421,0.8205,-0.0216,WORSENED
testBank,ISOLATED,Sub63,trace_468,0.8421,0.8205,-0.0216,WORSENED
testBank,ISOLATED,Sub63,trace_469,0.7500,0.7297,-0.0203,WORSENED
testBank,ISOLATED,Sub63,trace_471,0.8913,0.8723,-0.0190,WORSENED
testBank,ISOLATED,Sub63,trace_477,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_479,0.7692,0.7500,-0.0192,WORSENED
testBank,ISOLATED,Sub63,trace_481,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_482,0.8500,0.8293,-0.0207,WORSENED
testBank,ISOLATED,Sub63,trace_486,0.7895,0.7692,-0.0202,WORSENED
testBank,ISOLATED,Sub63,trace_489,0.7500,0.7317,-0.0183,WORSENED
testBank,ISOLATED,Sub63,trace_535,0.5429,0.5278,-0.0151,WORSENED
testBank,ISOLATED,Sub63,trace_536,0.8750,0.8485,-0.0265,WORSENED
testBank,ISOLATED,Sub63,trace_540,0.7273,0.7059,-0.0214,WORSENED
testBank,ISOLATED,Sub63,trace_546,0.8974,0.8750,-0.0224,WORSENED
testBank,ISOLATED,Sub63,trace_552,0.7895,0.7692,-0.0202,WORSENED
testBank,ISOLATED,Sub63,trace_554,0.7073,0.6905,-0.0168,WORSENED
testBank,ISOLATED,Sub63,trace_568,0.7750,0.7561,-0.0189,WORSENED
testBank,ISOLATED,Sub63,trace_59,0.7714,0.7500,-0.0214,WORSENED
testBank,ISOLATED,Sub63,trace_574,0.8333,0.8140,-0.0194,WORSENED
testBank,ISOLATED,Sub63,trace_576,0.7895,0.7692,-0.0202,WORSENED
testBank,ISOLATED,Sub63,trace_578,0.9070,0.8864,-0.0206,WORSENED
testBank,ISOLATED,Sub63,trace_580,0.8043,0.7872,-0.0171,WORSENED
testBank,ISOLATED,Sub63,trace_584,0.7692,0.7500,-0.0192,WORSENED
testBank,ISOLATED,Sub63,trace_586,0.8864,0.8667,-0.0197,WORSENED
testBank,ISOLATED,Sub4,trace_0,0.8205,0.8205,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_131,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1354,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1357,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1362,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1368,0.9091,0.9091,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1370,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_1371,0.8205,0.8718,0.0513,IMPROVED
testBank,ISOLATED,Sub4,trace_1388,0.7000,0.7500,0.0500,IMPROVED
testBank,ISOLATED,Sub4,trace_1414,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1474,0.9091,0.9091,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1487,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1488,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1491,0.7879,0.8485,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1507,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1514,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1532,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1533,0.8205,0.8718,0.0513,IMPROVED
testBank,ISOLATED,Sub4,trace_1538,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1560,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_148,0.7647,0.8235,0.0588,IMPROVED
testBank,ISOLATED,Sub4,trace_1576,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1581,0.9091,0.9091,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1582,0.9091,0.9697,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1586,0.8889,0.8889,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1587,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_153,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1598,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_1602,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1604,0.9091,0.9697,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_156,0.9375,0.9375,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1642,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1643,0.9474,1.0000,0.0526,IMPROVED
testBank,ISOLATED,Sub4,trace_1644,0.7879,0.7879,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1666,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1671,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1674,0.6667,0.7273,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1685,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1700,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1701,0.6667,0.7273,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1723,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1724,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1729,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1733,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1735,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1739,0.9091,0.9091,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1741,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1753,0.9000,0.9500,0.0500,IMPROVED
testBank,ISOLATED,Sub4,trace_1755,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1758,0.9091,0.9697,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1761,0.8889,0.8889,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1765,0.7805,0.8293,0.0488,IMPROVED
testBank,ISOLATED,Sub4,trace_1772,0.8205,0.8205,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1776,0.8421,0.8421,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1785,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_1803,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1814,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1826,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1827,0.8125,0.8125,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1831,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1843,0.6667,0.6667,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1851,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1852,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1858,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1859,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_18,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_177,0.7407,0.8148,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_1876,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1883,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1891,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1896,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1901,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1902,0.8000,0.8500,0.0500,IMPROVED
testBank,ISOLATED,Sub4,trace_1903,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1904,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1905,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1912,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1918,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1934,0.7879,0.7879,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1945,0.6875,0.7500,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1954,0.9091,0.9697,0.0606,IMPROVED
testBank,ISOLATED,Sub4,trace_1957,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1965,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1968,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_188,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_1972,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_1975,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_1980,0.8000,0.8500,0.0500,IMPROVED
testBank,ISOLATED,Sub4,trace_190,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_194,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_205,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_209,0.8205,0.8718,0.0513,IMPROVED
testBank,ISOLATED,Sub4,trace_230,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_231,0.8421,0.8947,0.0526,IMPROVED
testBank,ISOLATED,Sub4,trace_236,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_242,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_249,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_259,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_27,0.8421,0.8421,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_263,0.9000,0.9500,0.0500,IMPROVED
testBank,ISOLATED,Sub4,trace_264,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_265,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_266,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_28,0.7179,0.7179,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_282,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_283,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_285,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_290,0.9474,0.9474,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_30,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_296,0.8824,0.9412,0.0588,IMPROVED
testBank,ISOLATED,Sub4,trace_301,0.8824,0.9412,0.0588,IMPROVED
testBank,ISOLATED,Sub4,trace_307,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_35,0.8824,0.9412,0.0588,IMPROVED
testBank,ISOLATED,Sub4,trace_317,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_326,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_328,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_332,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_333,0.8125,0.8125,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_347,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_352,0.6875,0.6875,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_370,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_371,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_382,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_386,0.7407,0.8148,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_401,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_43,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_417,0.7879,0.7879,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_419,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_424,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_45,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_435,0.8421,0.8947,0.0526,IMPROVED
testBank,ISOLATED,Sub4,trace_436,0.8889,0.8889,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_438,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_445,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_446,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_448,0.8125,0.8750,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_459,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_462,0.8421,0.8947,0.0526,IMPROVED
testBank,ISOLATED,Sub4,trace_467,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_468,0.8421,0.8421,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_470,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_473,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_475,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_490,0.8889,0.8889,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_493,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_497,0.9231,1.0000,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_53,0.8889,0.9630,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_515,0.7692,0.8462,0.0769,IMPROVED
testBank,ISOLATED,Sub4,trace_526,0.7407,0.8148,0.0741,IMPROVED
testBank,ISOLATED,Sub4,trace_548,0.9375,0.9375,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_549,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_550,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_556,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub4,trace_58,0.9375,1.0000,0.0625,IMPROVED
testBank,ISOLATED,Sub4,trace_581,0.9231,0.9231,0.0000,UNCHANGED
testBank,ISOLATED,Sub48,trace_0,0.8205,0.7179,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_129,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1349,0.7857,0.6905,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1351,0.9722,0.8611,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_1368,0.9091,0.7879,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_133,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_135,0.8293,0.7317,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_1395,0.6905,0.5952,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1408,0.9744,0.8718,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1410,0.9574,0.8723,-0.0851,WORSENED
testBank,ISOLATED,Sub48,trace_1412,0.8919,0.7838,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_1417,0.8485,0.7273,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1418,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1431,0.8286,0.7143,-0.1143,WORSENED
testBank,ISOLATED,Sub48,trace_1445,0.9722,0.8611,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_1447,0.9783,0.8913,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_1448,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1472,0.9762,0.8810,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1482,0.7692,0.6667,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1486,0.8235,0.7059,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1494,0.8919,0.7838,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_1499,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_143,0.9500,0.8500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1501,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1528,0.9184,0.8367,-0.0816,WORSENED
testBank,ISOLATED,Sub48,trace_1533,0.8205,0.7179,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1535,0.8286,0.7143,-0.1143,WORSENED
testBank,ISOLATED,Sub48,trace_1540,0.8462,0.7436,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1546,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1548,0.9535,0.8605,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_1549,0.9412,0.8235,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1550,0.8286,0.7143,-0.1143,WORSENED
testBank,ISOLATED,Sub48,trace_148,0.7647,0.6471,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1569,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1572,0.9500,0.8500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1573,0.8750,0.7750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1574,0.9815,0.9074,-0.0741,WORSENED
testBank,ISOLATED,Sub48,trace_1581,0.9091,0.7879,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1582,0.9091,0.7879,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1583,0.7857,0.6905,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1591,0.8824,0.8039,-0.0784,WORSENED
testBank,ISOLATED,Sub48,trace_1604,0.9091,0.7879,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1607,0.9762,0.8810,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1617,0.9762,0.8810,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1634,0.8810,0.7857,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1652,0.9000,0.8200,-0.0800,WORSENED
testBank,ISOLATED,Sub48,trace_1677,0.8043,0.7174,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_1694,0.9750,0.8750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1705,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_1710,0.8919,0.7838,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_1720,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1745,0.8605,0.7674,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_164,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1749,0.7838,0.6757,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_1750,0.8235,0.7059,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1753,0.9000,0.8000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1764,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_1765,0.7805,0.6829,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_1767,0.9744,0.8718,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1774,0.9500,0.8500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_171,0.8286,0.7143,-0.1143,WORSENED
testBank,ISOLATED,Sub48,trace_1802,0.8824,0.7647,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1811,0.8462,0.7436,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1812,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1814,0.9231,0.8205,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1829,0.8919,0.7838,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_1833,0.7805,0.6829,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_1838,0.8958,0.8125,-0.0833,WORSENED
testBank,ISOLATED,Sub48,trace_1842,0.7000,0.6000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1847,0.9762,0.8810,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1855,0.8824,0.7647,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_176,0.9070,0.8140,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_1864,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1867,0.9744,0.8718,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_1872,0.7750,0.6750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1889,0.8485,0.7273,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1890,0.7750,0.6750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1892,0.8000,0.7000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1900,0.9722,0.8611,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_1902,0.8000,0.7000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1910,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1923,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1924,0.8235,0.7059,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1948,0.9412,0.8235,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_1954,0.9091,0.7879,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_1956,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1967,0.8611,0.7500,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_1976,0.8810,0.7857,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_1980,0.8000,0.7000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_1984,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_1988,0.8750,0.7750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_209,0.8205,0.7179,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_221,0.9024,0.8049,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_225,0.9268,0.8293,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_237,0.9722,0.8611,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_256,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_262,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_263,0.9000,0.8000,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_267,0.7838,0.6757,-0.1081,WORSENED
testBank,ISOLATED,Sub48,trace_28,0.7179,0.6154,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_29,0.8605,0.7674,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_284,0.8723,0.7872,-0.0851,WORSENED
testBank,ISOLATED,Sub48,trace_296,0.8824,0.7647,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_301,0.8824,0.7647,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_304,0.7500,0.6500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_314,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_35,0.8824,0.7647,-0.1176,WORSENED
testBank,ISOLATED,Sub48,trace_349,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_358,0.9750,0.8750,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_362,0.8485,0.7273,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_373,0.9697,0.8485,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_385,0.8049,0.7073,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_389,0.9111,0.8222,-0.0889,WORSENED
testBank,ISOLATED,Sub48,trace_2,0.9762,0.8810,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_42,0.8462,0.7436,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_420,0.9722,0.8611,-0.1111,WORSENED
