Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
sepsis,ISOLATED,Sub42,YAA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,ZAA,0.6364,0.7273,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,BBA,0.5714,0.6667,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,DBA,0.6190,0.7143,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,EBA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,IBA,0.5789,0.6842,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,MBA,0.6111,0.7222,0.1111,IMPROVED
sepsis,ISOLATED,Sub42,OBA,0.7500,0.8500,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,QBA,0.6500,0.7000,0.0500,IMPROVED
sepsis,ISOLATED,Sub42,RBA,0.7000,0.8000,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,SBA,0.6190,0.7143,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,WBA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,YBA,0.6667,0.7619,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,ZBA,0.6111,0.7222,0.1111,IMPROVED
sepsis,ISOLATED,Sub42,ECA,0.5769,0.6538,0.0769,IMPROVED
sepsis,ISOLATED,Sub42,KCA,0.6667,0.7778,0.1111,IMPROVED
sepsis,ISOLATED,Sub42,YB,0.6364,0.7273,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,DDA,0.6667,0.7500,0.0833,IMPROVED
sepsis,ISOLATED,Sub42,PDA,0.6087,0.6957,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,SDA,0.6667,0.7619,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,UDA,0.6216,0.6757,0.0541,IMPROVED
sepsis,ISOLATED,Sub42,WDA,0.6579,0.7105,0.0526,IMPROVED
sepsis,ISOLATED,Sub42,CEA,0.6667,0.7619,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,DEA,0.6190,0.7143,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,NEA,0.6724,0.7069,0.0345,IMPROVED
sepsis,ISOLATED,Sub42,TEA,0.6500,0.7500,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,CFA,0.7600,0.8400,0.0800,IMPROVED
sepsis,ISOLATED,Sub42,DFA,0.7059,0.8235,0.1176,IMPROVED
sepsis,ISOLATED,Sub42,PFA,0.5556,0.6296,0.0741,IMPROVED
sepsis,ISOLATED,Sub42,YFA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,BGA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,HGA,0.6087,0.6957,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,RGA,0.6667,0.7619,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,TGA,0.6818,0.7727,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,UGA,0.6818,0.7727,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,AHA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,KC,0.6500,0.7500,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,GHA,0.6190,0.7143,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,HHA,0.7391,0.8261,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,IHA,0.6522,0.7391,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,OHA,0.6000,0.7000,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,I,0.6667,0.7778,0.1111,IMPROVED
sepsis,ISOLATED,Sub42,QHA,0.6190,0.7143,0.0952,IMPROVED
sepsis,ISOLATED,Sub42,WHA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,YHA,0.6087,0.6957,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,IIA,0.6000,0.7000,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,KIA,0.6000,0.7000,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,TIA,0.6364,0.7273,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,UIA,0.6500,0.7500,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,CJA,0.7333,0.8667,0.1333,IMPROVED
sepsis,ISOLATED,Sub42,FJA,0.6087,0.6957,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,JJA,0.6875,0.8125,0.1250,IMPROVED
sepsis,ISOLATED,Sub42,QC,0.6818,0.7727,0.0909,IMPROVED
sepsis,ISOLATED,Sub42,XJA,0.6296,0.7037,0.0741,IMPROVED
sepsis,ISOLATED,Sub42,ZJA,0.6667,0.7333,0.0667,IMPROVED
sepsis,ISOLATED,Sub42,OKA,0.6316,0.7368,0.1053,IMPROVED
sepsis,ISOLATED,Sub42,TKA,0.7000,0.8000,0.1000,IMPROVED
sepsis,ISOLATED,Sub42,YKA,0.5200,0.5600,0.0400,IMPROVED
sepsis,ISOLATED,Sub42,ELA,0.5926,0.6667,0.0741,IMPROVED
sepsis,ISOLATED,Sub42,HLA,0.6087,0.6957,0.0870,IMPROVED
sepsis,ISOLATED,Sub42,JLA,0.6250,0.6875,0.0625,IMPROVED
sepsis,ISOLATED,Sub42,KLA,0.5714,0.6667,0.0952,IMPROVED
sepsis,ISOLATED,Sub106,ED,0.5750,0.5500,-0.0250,WORSENED
sepsis,ISOLATED,Sub106,OG,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,IH,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub106,VI,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,LJ,0.6579,0.6316,-0.0263,WORSENED
sepsis,ISOLATED,Sub106,JM,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,TN,0.6765,0.6765,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,IU,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,BW,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,QX,0.6111,0.5833,-0.0278,WORSENED
sepsis,ISOLATED,Sub106,CY,0.6250,0.6000,-0.0250,WORSENED
sepsis,ISOLATED,Sub106,YY,0.6786,0.6429,-0.0357,WORSENED
sepsis,ISOLATED,Sub106,KZ,0.5833,0.5833,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,LZ,0.7143,0.6786,-0.0357,WORSENED
sepsis,ISOLATED,Sub106,NZ,0.5882,0.5882,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,RAA,0.6250,0.6667,0.0417,IMPROVED
sepsis,ISOLATED,Sub106,WBA,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,NDA,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,BHA,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,BJA,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub106,NJA,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub31,A,0.6207,0.5862,-0.0345,WORSENED
sepsis,ISOLATED,Sub31,PLA,0.7188,0.6875,-0.0312,WORSENED
sepsis,ISOLATED,Sub31,RLA,0.6897,0.6897,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,SLA,0.7097,0.6452,-0.0645,WORSENED
sepsis,ISOLATED,Sub31,ULA,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,YLA,0.6324,0.6324,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,EMA,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,KMA,0.5926,0.5926,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,PMA,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,ZMA,0.6712,0.6438,-0.0274,WORSENED
sepsis,ISOLATED,Sub31,CNA,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,GNA,0.5625,0.5625,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,AD,0.6667,0.6111,-0.0556,WORSENED
sepsis,ISOLATED,Sub31,ND,0.7391,0.5652,-0.1739,WORSENED
sepsis,ISOLATED,Sub31,OD,0.5120,0.5120,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,UD,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,QE,0.7500,0.6786,-0.0714,WORSENED
sepsis,ISOLATED,Sub31,UE,0.6923,0.6154,-0.0769,WORSENED
sepsis,ISOLATED,Sub31,ZE,0.6087,0.5217,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,AF,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub31,CF,0.7647,0.7059,-0.0588,WORSENED
sepsis,ISOLATED,Sub31,GF,0.6364,0.6061,-0.0303,WORSENED
sepsis,ISOLATED,Sub31,NF,0.7143,0.6857,-0.0286,WORSENED
sepsis,ISOLATED,Sub31,TF,0.7826,0.6957,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,YF,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,RG,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,YG,0.6389,0.5278,-0.1111,WORSENED
sepsis,ISOLATED,Sub31,LH,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,AI,0.7273,0.6364,-0.0909,WORSENED
sepsis,ISOLATED,Sub31,NI,0.7273,0.6364,-0.0909,WORSENED
sepsis,ISOLATED,Sub31,SI,0.6400,0.5600,-0.0800,WORSENED
sepsis,ISOLATED,Sub31,TI,0.7143,0.6429,-0.0714,WORSENED
sepsis,ISOLATED,Sub31,YI,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,AJ,0.6562,0.5938,-0.0625,WORSENED
sepsis,ISOLATED,Sub31,DJ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,FK,0.6250,0.6250,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,GK,0.5474,0.5474,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,JK,0.5263,0.5000,-0.0263,WORSENED
sepsis,ISOLATED,Sub31,NK,0.5600,0.5600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,OK,0.6923,0.6154,-0.0769,WORSENED
sepsis,ISOLATED,Sub31,PK,0.7000,0.6000,-0.1000,WORSENED
sepsis,ISOLATED,Sub31,RK,0.7273,0.5909,-0.1364,WORSENED
sepsis,ISOLATED,Sub31,SK,0.7692,0.7179,-0.0513,WORSENED
sepsis,ISOLATED,Sub31,UK,0.7600,0.7200,-0.0400,WORSENED
sepsis,ISOLATED,Sub31,YK,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,AL,0.6538,0.6538,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,LL,0.6207,0.5517,-0.0690,WORSENED
sepsis,ISOLATED,Sub31,ML,0.6111,0.5833,-0.0278,WORSENED
sepsis,ISOLATED,Sub31,SL,0.6522,0.6087,-0.0435,WORSENED
sepsis,ISOLATED,Sub31,YL,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,IM,0.7273,0.6818,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,KM,0.5480,0.5480,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,LM,0.6429,0.5952,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,OM,0.6538,0.6154,-0.0385,WORSENED
sepsis,ISOLATED,Sub31,BN,0.6061,0.5455,-0.0606,WORSENED
sepsis,ISOLATED,Sub31,HN,0.6800,0.6400,-0.0400,WORSENED
sepsis,ISOLATED,Sub31,LN,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,RN,0.7037,0.6667,-0.0370,WORSENED
sepsis,ISOLATED,Sub31,WN,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub31,FO,0.5714,0.5429,-0.0286,WORSENED
sepsis,ISOLATED,Sub31,HO,0.7188,0.6562,-0.0625,WORSENED
sepsis,ISOLATED,Sub31,KO,0.7391,0.6522,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,OA,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,YO,0.5882,0.5882,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,BP,0.6552,0.6207,-0.0345,WORSENED
sepsis,ISOLATED,Sub31,LP,0.6923,0.6154,-0.0769,WORSENED
sepsis,ISOLATED,Sub31,RP,0.7619,0.6667,-0.0952,WORSENED
sepsis,ISOLATED,Sub31,VP,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,YP,0.6486,0.5946,-0.0541,WORSENED
sepsis,ISOLATED,Sub31,EQ,0.6757,0.6486,-0.0270,WORSENED
sepsis,ISOLATED,Sub31,JQ,0.5600,0.5600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,ZQ,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,AR,0.7667,0.7000,-0.0667,WORSENED
sepsis,ISOLATED,Sub31,CR,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,WR,0.5600,0.4800,-0.0800,WORSENED
sepsis,ISOLATED,Sub31,YR,0.6250,0.6250,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,GS,0.7826,0.6957,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,HS,0.6538,0.6154,-0.0385,WORSENED
sepsis,ISOLATED,Sub31,IS,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub31,JS,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub31,TS,0.7037,0.6667,-0.0370,WORSENED
sepsis,ISOLATED,Sub31,XS,0.7143,0.7143,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,WT,0.7600,0.6000,-0.1600,WORSENED
sepsis,ISOLATED,Sub31,PU,0.6222,0.5778,-0.0444,WORSENED
sepsis,ISOLATED,Sub31,TU,0.6296,0.5926,-0.0370,WORSENED
sepsis,ISOLATED,Sub31,HV,0.6522,0.5652,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,LV,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub31,TV,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub31,UV,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,BW,0.6429,0.5714,-0.0714,WORSENED
sepsis,ISOLATED,Sub31,FW,0.7407,0.7037,-0.0370,WORSENED
sepsis,ISOLATED,Sub31,MW,0.7568,0.7568,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,NW,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,TW,0.6552,0.6552,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,XW,0.6957,0.6087,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,BX,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,FX,0.7917,0.7083,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,LB,0.6154,0.5385,-0.0769,WORSENED
sepsis,ISOLATED,Sub31,QX,0.6111,0.5556,-0.0556,WORSENED
sepsis,ISOLATED,Sub31,SX,0.6296,0.5556,-0.0741,WORSENED
sepsis,ISOLATED,Sub31,TX,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,AY,0.6897,0.6207,-0.0690,WORSENED
sepsis,ISOLATED,Sub31,CY,0.6250,0.5750,-0.0500,WORSENED
sepsis,ISOLATED,Sub31,FY,0.6250,0.5833,-0.0417,WORSENED
sepsis,ISOLATED,Sub31,OY,0.7391,0.6522,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,OB,0.6957,0.6087,-0.0870,WORSENED
sepsis,ISOLATED,Sub31,VY,0.6250,0.5833,-0.0417,WORSENED
sepsis,ISOLATED,Sub31,BZ,0.7097,0.6452,-0.0645,WORSENED
sepsis,ISOLATED,Sub31,CZ,0.6170,0.6170,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,HZ,0.6552,0.6552,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,MZ,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,NZ,0.5882,0.5735,-0.0147,WORSENED
sepsis,ISOLATED,Sub31,QB,0.7826,0.6087,-0.1739,WORSENED
sepsis,ISOLATED,Sub31,ZZ,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,HAA,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,MAA,0.7143,0.6190,-0.0952,WORSENED
sepsis,ISOLATED,Sub31,OAA,0.5682,0.5682,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,SAA,0.7778,0.6667,-0.1111,WORSENED
sepsis,ISOLATED,Sub31,ABA,0.6667,0.5833,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,HBA,0.7273,0.6364,-0.0909,WORSENED
sepsis,ISOLATED,Sub31,QBA,0.6500,0.6000,-0.0500,WORSENED
sepsis,ISOLATED,Sub31,BCA,0.5769,0.5385,-0.0385,WORSENED
sepsis,ISOLATED,Sub31,YB,0.6364,0.5455,-0.0909,WORSENED
sepsis,ISOLATED,Sub31,DDA,0.6667,0.5833,-0.0833,WORSENED
sepsis,ISOLATED,Sub31,FDA,0.7200,0.6400,-0.0800,WORSENED
sepsis,ISOLATED,Sub31,ODA,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,UDA,0.6216,0.5676,-0.0541,WORSENED
sepsis,ISOLATED,Sub31,WDA,0.6579,0.6579,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,HEA,0.6923,0.6923,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,NEA,0.6724,0.6724,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,OEA,0.6667,0.5926,-0.0741,WORSENED
sepsis,ISOLATED,Sub31,EC,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub31,CFA,0.7600,0.6800,-0.0800,WORSENED
sepsis,ISOLATED,Sub31,DGA,0.6800,0.6000,-0.0800,WORSENED
sepsis,ISOLATED,Sub31,IGA,0.6522,0.6087,-0.0435,WORSENED
sepsis,ISOLATED,Sub31,NGA,0.6354,0.6354,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,XGA,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub31,ZGA,0.7500,0.7222,-0.0278,WORSENED
sepsis,ISOLATED,Sub31,IHA,0.6522,0.6087,-0.0435,WORSENED
sepsis,ISOLATED,Sub31,QHA,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub31,YHA,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,BIA,0.6512,0.6512,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,LIA,0.7632,0.7632,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,PIA,0.5577,0.5577,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,VIA,0.6512,0.6279,-0.0233,WORSENED
sepsis,ISOLATED,Sub31,YIA,0.7288,0.7288,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,FJA,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,TJA,0.6176,0.5882,-0.0294,WORSENED
sepsis,ISOLATED,Sub31,XJA,0.6296,0.5926,-0.0370,WORSENED
sepsis,ISOLATED,Sub31,ZJA,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub31,LKA,0.7097,0.7097,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,MKA,0.5763,0.5763,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,TC,0.6452,0.6129,-0.0323,WORSENED
sepsis,ISOLATED,Sub31,UKA,0.6250,0.6250,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,YKA,0.5200,0.4800,-0.0400,WORSENED
sepsis,ISOLATED,Sub31,UC,0.6410,0.6410,0.0000,UNCHANGED
sepsis,ISOLATED,Sub31,ELA,0.5926,0.5185,-0.0741,WORSENED
sepsis,ISOLATED,Sub80,OLA,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,WLA,0.8095,0.8095,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,YLA,0.6324,0.6324,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,BMA,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,EMA,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,YMA,0.8235,0.8235,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,CNA,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,AD,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,JD,0.6190,0.6190,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,L,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KE,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,QE,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,BF,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,GF,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,QF,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,HG,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,PG,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,RG,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,VG,0.8261,0.8261,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,IH,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,V,0.6786,0.6786,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,NH,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,OH,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,AI,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,X,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KI,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,LI,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,NI,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,VI,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,WI,0.8750,0.8750,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,DJ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,NJ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,TJ,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,UJ,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,MK,0.7059,0.7059,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,PK,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,UK,0.7600,0.7600,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,EA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,AL,0.6538,0.6538,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,HL,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,ML,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,SL,0.6522,0.6522,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,XL,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,YL,0.6400,0.6400,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,ZL,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,EM,0.6389,0.6389,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,NM,0.5909,0.5909,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,OM,0.6538,0.6538,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,YM,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,LN,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,EO,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,IO,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,D,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KO,0.7391,0.7391,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,QO,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,IP,0.7391,0.7391,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,MP,0.7241,0.7241,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,NP,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,SA,0.7619,0.7619,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,IQ,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KQ,0.8889,0.8889,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,LQ,0.6429,0.6429,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,TQ,0.7273,0.7273,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,WQ,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,XQ,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,AR,0.7667,0.7667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,CR,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,OR,0.7586,0.7586,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KS,0.7241,0.7241,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,OS,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,SS,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,BT,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,GT,0.8276,0.8276,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,MT,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,OT,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,ST,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,YT,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,PV,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,GB,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,TV,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,UV,0.6818,0.6818,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,KW,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,QW,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,UW,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub80,FX,0.7917,0.7917,0.0000,UNCHANGED
